Newdate,Value,LON,LAT,PRESsfc,TMP2m_a,TMAX2m_g,TMIN2m_g,DSWRFsfc_a,DSWRFavesfc_c,DSWRFavesfc_f,DUVBsfc_c,DUVBsfc_f,Tdiff_a,RH2m_a,DPT2m_a,SPFH2m_a,QMAX2m_g,QMIN2m_g,PRATEsfc_c,APCPsfc_b,APCPsfc_e,CRAINsfc_a,CRAINavesfc_c,CRAINavesfc_f,VBetrag850,VBetrag30_0mb,VBetrag10m_a,Omega500,Omega700,Omega850,Omega900,Omega950,HPBLsfc_a,WindChill_a,VentIndex_a_1,VentIndex_a_2,VentIndex_a_3,FogStabIndex,CAPEsfc,CAPE180_0mb,CINsfc,CIN180_0mb,no4LFTXsfc,LFTXsfc,PLI30_0mb,KOindex,Sigma700,CPRATsfc_c,ACPCPsfc_b,ACPCPsfc_e,TCDCccll_a,SFEXCsfc_c,AdvT850,AdvT30_0mb,Thetae850,T850,SHTFLsfc_a,SHTFLavesfc_c,SHTFLavesfc_f,GFLUXsfc_a,GFLUXavesfc_c,GFLUXavesfc_f,TCDCclm_c,TCDCblcll_c,TCDCclm_f,TCDCblcll_f
2015-11-04 06:00:00,82.0,88,22,1012.76,303.31,303.4,297.9,763,790,436,13.38,6.78,1.59,57.1,293.96,15.23,16.36,14.97,0,0.0,0.0,0,0,0,3.55,2.29,2.08,-3.2,2.0,0.8,-0.5,-1.6,1687,44.2,3506,3855,5994,49.9,420,344,0.0,-3.3,-0.2,-0.5,-0.3,-14.02,2.565,0,0.0,0.0,0,0,-0.017,-0.039,333.5,288.6,137,150,52,-75,-77,-42,4,0,8,0
2015-11-04 12:00:00,73.0,88,22,1010.07,297.32,297.9,294.9,0,0,0,0.0,0.0,-1.18,79.6,293.6,14.89,15.27,14.87,0,0.0,0.0,0,0,0,0.49,2.65,1.78,0.0,7.9,-21.0,-37.2,-29.5,90,38.61,160,239,44,25.3,485,452,-3.6,-4.0,-1.0,-0.9,-0.9,-16.69,2.577,0,0.0,0.0,0,0,0.014,-0.075,337.0,288.5,-20,-20,-18,26,25,30,26,0,13,0
2015-11-04 18:00:00,58.0,88,22,1011.64,294.44,294.8,292.6,0,0,0,0.0,0.0,-1.01,94.5,293.5,14.82,15.09,13.49,0,0.0,0.0,0,0,0,3.14,2.23,1.08,-6.7,-17.5,19.7,19.9,7.9,28,38.79,30,62,88,14.0,229,321,-57.6,-10.2,-0.4,0.3,-0.2,-12.62,2.511,0,0.0,0.0,0,0,-0.024,0.006,328.6,289.2,-5,-6,-3,39,39,42,60,0,15,0
2015-11-06 00:00:00,66.0,88,22,1010.51,294.54,303.9,292.1,79,24,466,0.26,7.16,-0.63,85.0,291.92,13.42,14.35,11.64,0,0.0,0.0,0,0,0,4.03,2.18,1.07,-9.2,-2.1,12.9,8.3,6.4,23,38.94,25,50,93,19.0,0,147,0.0,-98.7,-0.4,2.0,1.1,-9.75,2.307,0,0.0,0.0,0,0,0.005,-0.008,327.2,288.7,-4,-6,74,1,22,-53,0,0,0,0
2015-11-06 06:00:00,69.0,88,22,1011.13,304.08,304.2,297.2,767,794,439,13.31,6.74,1.46,41.3,289.5,11.52,12.95,10.87,0,0.0,0.0,0,0,0,1.63,2.17,1.78,-9.0,-12.2,-15.2,-13.3,-10.6,2270,46.16,4043,4921,3700,60.9,0,0,0.0,0.0,2.2,1.9,2.2,-10.46,2.332,0,0.0,0.0,0,0,0.013,-0.018000000000000002,330.0,288.6,111,123,34,-81,-85,-42,0,0,0,0
2015-11-06 12:00:00,63.0,88,22,1008.61,296.24,297.1,294.6,0,0,0,0.0,0.0,-1.93,60.8,288.3,10.68,10.92,10.19,0,0.0,0.0,0,0,0,2.83,3.77,1.76,-0.8,3.4,20.7,24.0,15.9,80,37.49,141,301,226,30.8,0,0,0.0,0.0,3.0,2.9,2.9,-6.64,2.3080000000000003,0,0.0,0.0,0,0,0.001,0.005,327.4,289.5,-19,-23,-14,43,41,45,0,0,0,0
2015-11-06 18:00:00,105.0,88,22,1010.96,294.19,294.9,292.5,0,0,0,0.0,0.0,-1.77,68.2,288.1,10.54,11.0,10.45,0,0.0,0.0,0,0,0,5.38,3.11,1.48,-6.9,13.3,9.9,1.1,-5.1,24,36.41,35,75,129,24.1,0,0,0.0,0.0,3.5,4.7,4.0,-5.6,2.286,0,0.0,0.0,0,0,-0.054000000000000006,-0.064,329.3,289.6,-11,-16,-7,42,40,43,0,0,1,0
2015-11-08 00:00:00,174.0,88,22,1011.25,294.24,303.8,291.8,77,23,457,0.25,7.07,-0.91,79.1,290.5,12.25,13.66,11.39,0,0.0,0.0,0,0,0,6.43,1.59,1.43,25.9,20.6,7.6,-8.1,-13.2,77,36.67,110,122,495,19.5,0,40,0.0,-33.7,1.0,3.3,2.2,-8.26,2.124,0,0.0,0.0,0,0,-0.045,-0.066,330.1,289.9,-9,-7,76,2,23,-53,0,0,1,0
2015-11-08 06:00:00,172.0,88,22,1013.21,304.57,304.6,297.1,758,785,434,13.21,6.67,1.97,42.8,290.5,12.26,13.58,11.58,0,0.0,0.0,0,0,0,2.13,1.77,1.51,4.8,-0.4,-12.6,-11.2,-7.8,2361,47.86,3560,4174,5029,60.4,229,154,-38.4,-67.0,-0.2,-0.7,-0.3,-13.14,2.211,0,0.0,0.0,0,0,-0.041,-0.048,331.2,289.0,130,144,44,-94,-100,-49,2,0,0,0
2015-11-08 12:00:00,86.0,88,22,1010.48,296.3,297.2,293.9,0,0,0,0.0,0.0,-1.92,65.1,289.5,11.45,11.63,10.86,0,0.0,0.0,0,0,0,2.52,3.41,1.67,0.7,1.7,10.8,6.2,3.8,80,37.93,133,273,202,28.9,38,33,-13.0,-4.3,1.3,1.2,1.4,-13.02,2.281,0,0.0,0.0,0,0,-0.006999999999999999,-0.021,330.9,289.3,-16,-21,-8,41,39,47,0,0,2,0
2015-11-08 18:00:00,112.0,88,22,1013.28,293.8,294.1,292.5,0,0,0,0.0,0.0,-1.83,71.2,288.4,10.71,10.89,10.55,0,0.0,0.0,0,0,0,4.45,2.04,1.05,-0.2,-10.6,3.9,-9.7,-12.6,24,38.21,25,49,107,23.1,0,0,0.0,0.0,2.5,4.3,3.8,-8.25,2.388,0,0.0,0.0,0,0,-0.151,0.043,329.4,288.8,-4,-4,-8,45,45,43,9,0,6,0
2015-11-10 00:00:00,285.0,88,22,1010.79,293.01,303.2,290.9,66,18,439,0.21,6.84,-0.93,74.0,288.2,10.62,12.28,9.42,0,0.0,0.0,0,0,0,5.23,2.52,1.39,7.0,3.5,16.2,7.9,-3.5,23,35.49,32,58,120,21.1,0,0,0.0,0.0,5.0,9.8,8.5,0.71,2.511,0,0.0,0.0,0,0,0.046,-0.14,319.3,288.6,-8,-9,83,9,28,-56,100,0,100,0
2015-11-10 06:00:00,139.0,88,22,1011.32,303.75,304.0,297.3,747,774,423,13.01,6.57,1.89,43.6,290.0,11.94,13.04,11.41,0,0.0,0.0,0,0,0,1.2,1.88,1.85,-19.8,-21.8,-14.4,-11.6,-8.5,1805,45.54,3332,3388,2171,58.4,0,0,0.0,0.0,2.6,3.4,3.6,-6.03,2.486,0,0.0,0.0,0,0,-0.006999999999999999,-0.013,325.8,288.6,150,162,51,-87,-92,-47,83,0,66,0
2015-11-10 18:00:00,109.0,88,22,1010.43,293.63,294.0,292.0,0,0,0,0.0,0.0,-1.79,65.3,286.91,9.74,9.92,9.44,0,0.0,0.0,0,0,0,4.53,3.5,1.79,3.8,-16.4,-8.5,6.2,13.2,74,34.44,132,259,335,25.0,0,0,0.0,0.0,5.2,5.7,5.2,-1.49,2.311,0,0.0,0.0,0,0,-0.06,0.107,322.6,289.0,-19,-19,-22,44,44,41,100,0,95,0
2015-11-12 06:00:00,482.0,88,22,1011.3,303.31,303.4,296.1,744,770,420,12.89,6.48,1.82,44.4,289.98,11.87,12.91,11.06,0,0.0,0.0,0,0,0,3.45,3.85,2.56,13.3,3.8,-6.7,-7.1,-6.0,1806,42.66,4625,6944,6225,59.6,0,0,0.0,0.0,4.7,6.0,6.5,-9.13,2.846,0,0.0,0.0,0,0,0.038,-0.05,331.8,287.7,164,172,62,-81,-83,-41,100,0,78,0
2015-11-12 12:00:00,84.0,88,22,1009.51,295.42,296.5,293.2,0,0,0,0.0,0.0,-1.92,63.7,288.25,10.61,10.89,9.46,0,0.0,0.0,0,0,0,4.17,3.79,1.76,-4.4,-2.0,10.5,16.1,13.6,81,36.57,142,307,338,30.9,0,0,0.0,0.0,3.9,4.0,3.9,-8.29,2.57,0,0.0,0.0,0,0,-0.015,-0.005,325.1,288.2,-19,-25,-13,45,42,49,15,0,18,0
2015-11-12 18:00:00,129.0,88,22,1012.26,293.32,293.5,291.9,0,0,0,0.0,0.0,-2.03,63.6,286.2,9.3,9.48,9.13,0,0.0,0.0,0,0,0,7.42,2.44,1.6,1.5,-1.7,11.4,21.7,15.5,53,34.87,85,129,393,27.7,0,0,0.0,0.0,5.1,7.2,6.6,-4.33,2.497,0,0.0,0.0,0,0,-0.125,0.013,324.8,288.5,-14,-10,-16,44,46,41,100,0,100,0
2015-11-14 00:00:00,522.0,88,22,1010.7,293.02,304.3,290.2,70,18,444,0.2,6.79,-0.74,83.9,290.2,12.05,13.1,10.52,0,0.0,0.0,0,0,0,3.89,1.72,0.45,5.5,-8.8,10.0,9.1,11.9,23,42.51,10,40,89,17.9,0,0,0.0,0.0,7.1,8.2,7.5,-0.79,2.874,0,0.0,0.0,0,0,0.027000000000000003,0.021,324.4,287.9,-1,-1,94,8,32,-61,100,0,68,0
2015-11-14 06:00:00,225.0,88,22,1010.1,303.99,304.5,296.4,746,773,423,12.81,6.43,2.15,37.6,287.98,10.45,11.51,9.92,0,0.0,0.0,0,0,0,2.27,1.32,1.88,7.8,-5.4,-21.3,-20.4,-14.4,1972,45.68,3711,2607,4474,64.6,0,0,0.0,0.0,7.5,7.4,7.5,-3.13,2.971,0,0.0,0.0,0,0,0.02,0.009000000000000001,325.8,288.3,168,186,63,-85,-99,-44,9,0,47,0
2015-11-14 12:00:00,84.0,88,22,1007.81,295.81,296.7,292.2,0,0,0,0.0,0.0,-1.85,55.1,286.38,9.43,9.77,9.16,0,0.0,0.0,0,0,0,2.81,3.54,2.03,-3.2,1.7,-12.5,-20.1,-23.1,90,35.99,182,319,252,34.5,0,0,0.0,0.0,8.4,8.5,8.4,-2.45,2.914,0,0.0,0.0,0,0,0.071,0.092,326.8,288.7,-27,-29,-12,44,42,53,7,0,9,0
2015-11-14 18:00:00,206.0,88,22,1010.3,292.12,292.5,291.3,0,0,0,0.0,0.0,-1.91,72.8,287.1,9.89,11.93,9.61,0,0.0,0.0,0,0,0,7.28,2.23,1.26,0.1,0.3,-18.6,-16.9,-11.8,47,35.15,59,105,342,20.0,0,0,0.0,0.0,9.6,10.0,9.5,2.15,2.841,0,0.0,0.0,0,0,0.128,0.015,319.8,289.0,-7,-6,-15,55,56,46,9,0,13,0
2015-11-16 00:00:00,157.0,88,22,1009.94,292.71,304.1,290.4,67,17,437,0.19,6.71,-0.88,91.5,291.3,12.89,13.73,11.29,0,0.0,0.0,0,0,0,4.66,2.45,1.02,4.0,4.2,7.7,0.1,1.4,23,37.18,24,56,107,13.2,0,0,0.0,0.0,4.9,5.9,4.8,-5.77,2.785,0,0.0,0.0,0,0,0.011,-0.006,326.1,288.7,-3,-4,102,4,25,-71,100,0,75,0
2015-11-16 06:00:00,154.0,88,22,1010.47,304.18,304.3,296.5,736,762,418,12.69,6.37,2.23,38.8,288.65,10.91,11.78,10.01,0,0.0,0.0,0,0,0,1.33,1.49,1.82,3.3,-1.9,-5.9,-9.9,-9.0,1972,46.14,3583,2932,2615,63.3,0,0,0.0,0.0,5.4,5.1,5.4,-8.69,2.767,0,0.0,0.0,0,0,0.019,-0.013,330.6,288.4,173,187,65,-91,-100,-47,100,0,100,0
2015-11-16 12:00:00,99.0,88,22,1008.43,295.71,296.7,292.3,0,0,0,0.0,0.0,-2.0,56.4,286.6,9.59,10.05,9.44,0,0.0,0.0,0,0,0,3.58,3.2,1.74,-6.3,3.9,-34.6,-42.8,-36.6,83,36.97,144,266,297,33.5,0,0,0.0,0.0,6.1,6.4,6.3,-6.23,2.662,0,0.0,0.0,0,0,0.11,0.165,328.4,289.0,-19,-22,-8,46,44,53,100,0,65,0
2015-11-16 18:00:00,139.0,88,22,1010.47,292.04,292.4,291.3,0,0,0,0.0,0.0,-1.98,76.1,287.7,10.29,11.51,9.79,0,0.0,0.0,0,0,0,7.72,0.17,0.62,-9.8,16.3,7.0,-0.3,-6.1,23,39.56,14,4,178,18.5,0,0,0.0,0.0,7.6,7.9,7.7,-1.26,2.637,0,0.0,0.0,0,0,0.018000000000000002,-0.006,322.0,289.1,-1,-1,-8,56,56,49,57,0,71,0
2015-11-18 00:00:00,73.0,88,22,1012.0,293.98,301.6,292.4,44,11,346,0.13,5.7,-0.42,82.8,290.97,12.61,12.86,11.32,0,0.0,0.0,0,0,0,5.16,1.4,0.95,-14.5,-16.0,-25.0,-22.7,2.9,28,39.07,27,39,145,18.1,0,0,0.0,0.0,3.1,3.3,3.0,-6.58,2.176,0,0.0,0.0,0,0,-0.006,-0.046,323.7,289.3,-4,-4,90,5,21,-45,100,0,100,0
2015-11-18 06:00:00,137.0,88,22,1013.69,302.32,302.8,296.7,559,579,374,10.3,5.76,3.02,46.5,289.8,11.69,12.4,11.36,0,0.0,0.0,0,0,0,2.09,0.69,1.15,-25.5,1.8,-6.3,-3.3,-2.5,1469,47.17,1691,1012,3076,54.2,0,0,0.0,0.0,-0.4,0.4,0.7,-12.23,2.018,0,0.0,0.0,0,0,0.061,-0.035,328.4,288.3,153,158,72,-78,-87,-40,98,0,60,0
2015-11-18 18:00:00,76.0,88,22,1015.12,291.69,292.0,290.0,0,0,0,0.0,0.0,-1.46,86.2,289.35,11.35,11.49,10.24,0,0.0,0.0,0,0,0,6.14,0.85,0.96,29.9,-5.2,45.3,36.9,16.0,47,36.44,45,40,288,15.4,0,0,0.0,0.0,6.5,6.7,6.5,-4.14,2.667,0,0.0,0.0,0,0,-0.189,0.021,320.7,287.9,-5,-4,-8,57,58,53,12,0,6,0
2015-11-20 00:00:00,178.0,88,22,1013.96,291.34,302.9,289.7,60,14,434,0.15,6.39,-1.13,85.5,288.8,11.02,11.76,9.91,0,0.0,0.0,0,0,0,6.89,2.78,1.27,29.9,37.2,18.0,9.7,9.4,29,34.25,37,80,200,16.7,0,0,0.0,0.0,5.3,8.3,7.3,-1.87,2.785,0,0.0,0.0,0,0,-0.161,0.079,320.0,287.3,-7,-9,102,13,30,-58,96,0,68,0
2015-11-20 06:00:00,174.0,88,22,1014.12,303.1,303.4,295.1,734,760,416,12.19,6.1,2.31,38.5,287.57,10.14,11.27,9.78,0,0.0,0.0,0,0,0,4.21,1.25,1.99,30.7,-16.2,-14.5,-14.9,-9.6,1827,44.26,3643,2284,7693,65.0,0,0,0.0,0.0,5.4,6.0,6.3,-4.03,2.7060000000000004,0,0.0,0.0,0,0,0.016,0.001,323.3,287.2,188,201,75,-93,-107,-49,100,0,100,0
2015-11-20 12:00:00,60.0,88,22,1011.98,294.18,294.8,293.2,0,0,0,0.0,0.0,-2.19,63.4,287.0,9.77,10.19,9.71,0,0.0,0.0,0,0,0,2.41,1.52,0.8,22.7,-4.6,-5.3,-13.0,-13.6,31,40.36,25,47,75,27.9,0,0,0.0,0.0,6.4,6.4,6.4,-7.05,2.695,0,0.0,0.0,0,0,0.013,0.03,327.2,288.0,-3,-3,-11,54,53,49,100,0,31,0
2015-11-20 18:00:00,100.0,88,22,1013.53,293.14,293.5,291.3,0,0,0,0.0,0.0,-1.55,68.8,287.2,9.93,10.63,9.82,0,0.0,0.0,0,0,0,4.05,3.68,2.47,-1.0,2.0,28.9,19.0,5.8,86,31.56,213,316,348,24.1,0,0,0.0,0.0,7.1,8.9,8.0,0.4,2.67,0,0.0,0.0,0,0,-0.14400000000000002,-0.031,316.4,288.1,-38,-36,-32,35,35,38,14,0,13,0
2015-11-22 00:00:00,185.0,88,22,1012.22,291.41,302.8,290.3,56,12,432,0.12,6.3,-1.43,79.5,287.8,10.3,11.21,10.07,0,0.0,0.0,0,0,0,4.61,3.48,1.82,-2.6,-13.5,14.5,20.6,12.9,23,31.83,42,80,106,14.0,0,0,0.0,0.0,8.0,9.8,8.7,2.72,2.612,0,0.0,0.0,0,0,0.001,-0.041,311.5,289.2,-17,-23,98,16,29,-58,10,0,12,0
2015-11-22 06:00:00,135.0,88,22,1012.77,302.88,303.3,295.5,733,758,415,12.12,6.07,2.6,41.0,288.3,10.68,11.19,10.14,0,0.0,0.0,0,0,0,4.69,2.3,2.01,1.5,6.4,-1.4,1.4,-0.8,1518,43.97,3045,3484,7115,57.7,0,0,0.0,0.0,6.5,6.7,6.9,0.72,2.61,0,0.0,0.0,0,0,0.045,-0.021,311.2,289.8,211,223,82,-94,-100,-47,100,0,37,0
2015-11-22 12:00:00,48.0,88,22,1010.68,294.8,295.5,292.1,0,0,0,0.0,0.0,-2.06,61.9,287.2,9.93,10.07,9.37,0,0.0,0.0,0,0,0,2.65,3.34,1.82,-1.0,23.2,6.7,2.2,-0.1,85,35.64,154,284,225,29.7,0,0,0.0,0.0,6.6,6.8,6.6,-5.08,2.763,0,0.0,0.0,0,0,-0.053,-0.002,322.5,288.2,-19,-21,-13,48,47,52,96,0,18,0
2015-11-22 18:00:00,82.0,88,22,1012.43,291.48,291.8,290.7,0,0,0,0.0,0.0,-2.16,69.5,285.8,9.05,9.16,8.52,0,0.0,0.0,0,0,0,4.78,2.0,1.08,-0.6,-18.7,0.3,2.4,0.4,23,35.45,25,46,110,22.2,0,0,0.0,0.0,9.2,9.8,9.3,-0.32,2.862,0,0.0,0.0,0,0,-0.117,0.063,319.0,287.3,-4,-4,-14,56,56,50,91,0,45,0
2015-11-24 00:00:00,304.0,88,22,1012.42,290.68,302.8,288.7,53,11,428,0.12,6.25,-1.53,75.0,286.2,9.27,10.14,8.93,0,0.0,0.0,0,0,0,4.72,1.9,1.15,-0.6,7.0,10.1,15.0,6.6,23,34.14,26,44,109,14.7,0,0,0.0,0.0,8.8,12.4,11.1,5.03,2.724,0,0.0,0.0,0,0,0.035,-0.067,311.9,289.0,-5,-4,98,18,37,-67,5,0,36,0
2015-11-24 06:00:00,179.0,88,22,1013.57,303.04,303.3,294.9,732,758,415,12.08,6.06,2.55,36.1,286.5,9.47,10.4,9.01,0,0.0,0.0,0,0,0,1.83,2.24,2.02,9.5,6.6,5.3,7.3,2.5,1562,44.12,3149,3494,2865,62.7,0,0,0.0,0.0,9.6,9.3,9.6,1.39,2.874,0,0.0,0.0,0,0,-0.024,-0.003,314.5,288.7,200,213,80,-96,-102,-47,100,0,54,0
2015-11-24 12:00:00,93.0,88,22,1011.18,294.76,295.4,292.4,0,0,0,0.0,0.0,-2.25,54.6,285.26,8.73,8.97,8.05,0,0.0,0.0,0,0,0,4.04,3.1,1.89,4.1,6.2,2.6,2.1,1.5,87,35.32,164,270,351,35.6,0,0,0.0,0.0,9.6,9.7,9.6,-3.79,3.034,0,0.0,0.0,0,0,0.001,0.038,324.8,287.5,-21,-20,-19,49,49,50,2,0,4,0
2015-11-24 18:00:00,140.0,88,22,1012.34,291.9,292.3,290.1,0,0,0,0.0,0.0,-2.14,56.8,283.2,7.6,7.66,7.53,0,0.0,0.0,0,0,0,2.26,2.57,1.62,-1.8,-11.9,12.8,23.5,17.3,23,33.18,37,59,52,26.6,0,0,0.0,0.0,10.9,14.4,13.6,7.12,3.025,0,0.0,0.0,0,0,-0.059,-0.056,315.3,287.9,-14,-14,-12,51,51,51,100,0,100,0
2015-11-26 00:00:00,146.0,88,22,1012.1,290.71,302.0,289.0,47,8,409,0.1,6.18,-1.33,75.2,286.3,9.32,10.38,8.87,0,0.0,0.0,0,0,0,6.61,1.92,0.82,-8.8,9.9,15.8,9.5,4.9,23,36.32,19,44,152,21.1,0,0,0.0,0.0,9.5,12.6,11.9,1.83,3.051,0,0.0,0.0,0,0,-0.035,0.013,323.0,286.3,-1,-2,109,20,38,-59,100,0,74,0
2015-11-26 06:00:00,128.0,88,22,1011.62,302.44,302.6,296.2,712,736,402,12.02,6.03,3.21,38.8,287.08,9.84,10.36,9.52,0,0.0,0.0,0,0,0,2.31,1.61,1.75,9.6,1.2,-0.1,-2.6,-4.9,1969,44.47,3440,3172,4556,64.4,3,0,-4.0,0.0,9.0,8.7,9.1,-2.11,3.1910000000000003,0,0.0,0.0,0,0,-0.018000000000000002,-0.021,325.9,286.2,224,229,88,-97,-109,-48,100,0,59,0
2015-11-26 12:00:00,66.0,88,22,1009.47,295.73,296.7,292.2,0,0,0,0.0,0.0,-1.64,54.4,286.1,9.25,9.4,8.91,0,0.0,0.0,0,0,0,0.99,4.46,2.46,-13.2,-2.8,-0.8,1.1,0.5,100,34.47,246,446,99,36.6,0,0,0.0,0.0,8.3,8.7,8.3,-3.93,2.915,0,0.0,0.0,0,0,-0.002,0.044,327.0,287.3,-36,-40,-18,37,34,46,100,0,55,0
2015-11-26 18:00:00,89.0,88,22,1009.73,291.74,292.5,290.6,0,0,0,0.0,0.0,-1.87,65.6,285.2,8.71,9.04,8.63,0,0.0,0.0,0,0,0,2.12,2.58,0.95,13.9,0.0,-4.3,-4.7,-10.0,72,36.55,69,186,152,22.4,0,0,0.0,0.0,8.9,11.6,11.1,-0.43,2.92,0,0.0,0.0,0,0,0.07400000000000001,0.043,325.7,287.6,-3,-6,-7,53,52,49,100,0,100,0
2015-11-28 00:00:00,96.0,88,22,1010.25,290.66,303.2,289.3,46,8,410,0.09,6.14,-1.47,76.5,286.5,9.47,10.3,9.14,0,0.0,0.0,0,0,0,4.93,2.29,1.45,8.6,-0.4,11.1,5.6,1.8,23,32.56,33,53,113,18.0,0,0,0.0,0.0,8.6,11.1,10.1,3.64,2.7910000000000004,0,0.0,0.0,0,0,0.004,-0.058,322.0,287.1,-9,-11,98,18,32,-72,100,0,53,0
2015-11-28 06:00:00,152.0,88,22,1010.7,303.79,303.8,295.6,706,730,398,11.96,6.0,5.58,36.3,287.27,9.97,12.04,9.53,0,0.0,0.0,0,0,0,1.45,1.24,0.82,-9.4,-10.9,-18.1,-15.5,-10.1,2086,50.96,1717,2576,3016,67.8,0,0,0.0,0.0,7.6,8.3,8.4,-1.38,2.928,0,0.0,0.0,0,0,0.015,0.015,327.7,286.8,202,211,91,-131,-135,-58,100,0,100,0
2015-11-28 12:00:00,92.0,88,22,1009.01,294.71,295.3,293.2,0,0,0,0.0,0.0,-1.71,64.7,287.82,10.34,11.99,10.2,0,0.0,0.0,0,0,0,1.63,1.34,0.97,0.2,14.6,-12.4,-36.5,-39.9,51,39.76,49,68,83,29.0,0,0,0.0,0.0,5.6,6.1,5.8,-8.32,2.725,0,0.0,0.0,0,0,0.001,-0.113,330.4,287.5,-6,-4,-17,53,54,46,100,0,100,0
2015-11-28 18:00:00,135.0,88,22,1011.87,292.7,293.1,290.7,0,0,0,0.0,0.0,-1.0,85.4,290.2,12.01,12.48,11.59,0,0.0,0.0,0,0,0,2.02,3.83,1.97,-2.2,-11.1,-12.1,-11.2,-3.0,91,32.71,179,349,184,17.0,0,0,0.0,0.0,6.6,7.2,6.6,-6.07,2.874,0,0.0,0.0,0,0,0.062,-0.063,327.8,287.2,-19,-19,-12,42,42,43,100,0,100,0
2015-11-30 00:00:00,130.0,88,22,1015.1,292.36,304.2,290.9,40,7,391,0.08,5.99,-1.21,73.8,287.6,10.13,11.13,9.57,0,0.0,0.0,0,0,0,7.42,0.75,0.62,1.3,0.9,0.1,-3.1,-9.5,57,39.86,36,43,423,18.9,0,0,0.0,0.0,4.0,9.0,8.4,-4.01,2.4530000000000003,0,0.0,0.0,0,0,-0.231,0.017,333.4,289.6,-1,-1,99,9,25,-76,100,0,76,0
2015-11-30 06:00:00,152.0,88,22,1015.22,304.07,304.4,297.4,693,716,389,11.83,5.94,2.88,35.5,287.1,9.87,10.51,9.61,0,0.0,0.0,0,0,0,3.6,2.29,2.11,8.9,0.5,2.3,-1.5,-5.5,1845,44.92,3900,4231,6636,66.9,0,0,0.0,0.0,5.1,4.9,5.2,-0.35,2.467,0,0.0,0.0,0,0,-0.111,-0.024,329.3,288.5,217,232,88,-97,-102,-49,100,0,100,0
2015-11-30 12:00:00,120.0,88,22,1011.83,297.01,297.8,295.7,0,0,0,0.0,0.0,-1.79,51.0,286.3,9.36,10.19,9.34,0,0.0,0.0,0,0,0,3.16,3.3,1.67,-8.4,11.0,8.0,3.0,-1.7,87,38.68,146,287,275,39.3,0,0,0.0,0.0,4.5,5.1,4.9,0.52,2.408,0,0.0,0.0,0,0,0.05,0.057,328.9,288.9,-13,-17,-6,40,38,34,100,0,99,0
2015-11-30 18:00:00,178.0,88,22,1013.03,295.79,296.0,293.6,0,0,0,0.0,0.0,-1.25,60.9,287.9,10.36,10.62,10.13,0,0.0,0.0,0,0,0,5.21,1.31,1.13,-13.6,7.4,-18.9,-24.9,-24.8,52,39.96,59,68,271,31.1,0,0,0.0,0.0,4.6,5.2,4.8,2.72,2.276,0,0.0,0.0,0,0,-0.044,-0.04,328.2,289.5,-5,-4,-12,27,27,30,99,0,73,0
2016-01-02 00:00:00,412.0,88,22,1017.31,285.35,300.3,285.2,5,0,368,0.0,5.11,-2.74,80.2,282.04,6.99,7.21,6.3,0,0.0,0.0,0,0,0,7.07,0.94,0.95,-13.5,3.7,19.5,0.6,-14.1,23,29.41,22,22,163,9.4,0,0,0.0,0.0,7.1,10.5,9.5,3.29,2.0469999999999997,0,0.0,0.0,0,0,-0.099,-0.005,311.0,285.8,-2,-2,97,48,51,-73,0,0,0,0
2016-01-02 06:00:00,316.0,88,22,1018.15,301.15,301.9,294.0,717,732,426,11.27,6.05,4.03,29.7,281.91,6.93,7.03,6.51,0,0.0,0.0,0,0,0,2.19,1.62,1.85,-4.0,-2.6,0.1,0.8,-0.3,1947,42.62,3602,3160,4274,71.3,0,0,0.0,0.0,5.6,6.6,6.7,-2.71,2.168,0,0.0,0.0,0,0,0.008,-0.003,316.4,285.3,247,246,109,-142,-153,-76,0,0,0,0
2016-01-02 12:00:00,239.0,88,22,1014.68,292.51,293.5,289.5,0,0,0,0.0,0.0,-2.37,47.7,281.2,6.61,6.98,6.52,0,0.0,0.0,0,0,0,3.17,2.04,0.98,4.1,-10.4,-8.2,-22.9,-24.5,54,37.22,53,110,171,37.1,0,0,0.0,0.0,6.8,7.8,7.4,-1.76,2.272,0,0.0,0.0,0,0,0.051,0.043,317.0,286.1,-3,-5,-2,66,66,66,0,0,0,0
2016-01-02 18:00:00,234.0,88,22,1015.99,288.71,289.2,287.0,0,0,0,0.0,0.0,-2.25,65.3,282.2,7.1,8.53,6.88,0,0.0,0.0,0,0,0,0.98,0.92,1.1,0.2,-11.0,-11.1,-16.7,-16.8,34,32.21,38,31,33,18.1,0,0,0.0,0.0,7.3,8.5,8.0,1.97,2.096,0,0.0,0.0,0,0,0.011000000000000001,-0.046,312.4,286.4,-5,-3,-8,64,65,58,0,0,0,0
2016-01-04 00:00:00,337.0,88,22,1015.4,285.55,300.6,285.5,2,0,361,0.0,5.09,-2.38,87.0,283.4,7.7,8.78,7.58,0,0.0,0.0,0,0,0,5.82,0.89,0.41,3.2,-1.4,4.9,11.0,8.9,23,34.64,9,20,134,8.8,0,0,0.0,0.0,6.0,7.9,6.9,0.98,2.3,0,0.0,0.0,0,0,0.128,0.002,313.9,284.8,0,0,90,44,45,-87,0,0,0,0
